source,target,weight,src_ts,dst_ts,is_older_to_newer,is_newer_to_older
Emergent_ambiguity_anticipation_fa18ed,Emergent_abstraction_analogy_a89166,0.900252967673238,180008.34,180021.8,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_abstraction_attention_8ab827,0.9002529676579973,180008.34,180032.88,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_abstraction_attention_9ebe0c,0.900252967636225,180008.34,180044.35,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_boundary_bounded_9cca20,0.9002529676314288,180008.34,180056.14,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_bounded_chaos_9c4d47,0.9002529676034781,180008.34,180067.85,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_chaos_complexity_307ec6,0.9002529676036783,180008.34,180068.19,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_autonomy_coherence_a41799,0.9002529671524444,180008.34,180080.2,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_chaos_clarity_5e3ad2,0.9002529676683724,180008.34,180093.96,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_contradiction_ego_dissolution_411bbc,0.9002529676789517,180008.34,180108.19,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_appears_asymmetry_8ccc17,0.9002529675882713,180008.34,180121.36,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_appears_asymmetry_8dba4c,0.9002529674587278,180008.34,180135.59,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_bounded_contradiction_3b8157,0.9002529672736659,180008.34,180149.95,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_autonomy_belief_revision_43601b,0.9002529672605528,180008.34,180150.29,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_appears_asymmetry_9e9e75,0.9002529647785076,180008.34,180162.27,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_appears_asymmetry_07c4dc,0.9002529648060733,180008.34,180162.61,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_contradiction_enforcing_263f3b,0.9002529676169553,180008.34,180177.34,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_autonomy_belief_revision_03bf54,0.9002529670774158,180008.34,180192.85,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_appears_asymmetry_055160,0.9002529652700411,180008.34,180208.55,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_clarity_consciousness_caaa75,0.9002529657238463,180008.34,180224.57,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_clarity_constraint_bf278c,0.9002529657238463,180008.34,180224.91,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_bounded_carefully_19895d,0.9002529548488325,180008.34,180241.8,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_contradiction_emerges_7bc60d,0.900252927046191,180008.34,180258.59,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_clarity_constraint_7dc6eb,0.9002529391532279,180008.34,180273.54,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_carefully_clarity_0d7a6f,0.900252992679281,180008.34,180288.47,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_carefully_clarity_28ad8a,0.900252992679281,180008.34,180288.81,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_bounded_constraint_999cf9,0.9002529850359307,180008.34,180305.05,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_autonomy_collective_4a8f61,0.9002529850359307,180008.34,180305.39,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_autonomy_clarity_dc06c1,0.9002529861278379,180008.34,180321.73,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_consciousness_expression_dc9a81,0.9002529767686331,180008.34,180340.06,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_clarity_criticality_9682fe,0.9002529611699592,180008.34,180357.72,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_bounded_criticality_680155,0.9002529633983414,180008.34,180374.56,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_bounded_clarity_50a8e4,0.9002525317901817,180008.34,180444.9,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_autonomy_coherence_1637ce,0.9002530262737558,180008.34,180463.02,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_bounded_contradiction_d8e7d7,0.9002520886328667,180008.34,180482.08,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_autonomy_carefully_dedeae,0.9002532177617055,180008.34,180500.56,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_clarity_constraint_64b0d3,0.9002530554108374,180008.34,180519.48,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_bounded_clarity_42b09f,0.9002528234810259,180008.34,180538.05,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_autonomy_clarity_d6bec2,0.9002528234810259,180008.34,180538.39,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_clarity_ethical_4200a4,0.9002524079448975,180008.34,180573.89,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_autonomy_belief_revision_81d18f,0.9002447809798066,180008.34,180591.27,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_bounded_forgetting_183221,0.9002446154477266,180008.34,180591.61,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_clarity_coherence_c2f943,0.9002447095664323,180008.34,180608.89,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_clarity_contradiction_79daa8,0.9002503117938798,180008.34,180628.62,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_coherence_focused_56ce26,0.9002441256183951,180008.34,180648.01,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_bounded_constraint_3b651b,0.900244176234408,180008.34,180648.35,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_coherence_emergence_e163d0,0.900258625901972,180008.34,180667.45,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_expression_feedback_f1ebfd,0.9002588558952405,180008.34,180683.38,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_coherence_emergence_d5f014,0.9002477102185338,180008.34,180701.76,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_appears_asymmetry_1f204a,0.9002574470203368,180008.34,180720.91,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_carefully_coherence_247f20,0.9002583857683708,180008.34,180756.06,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_clarity_energy_08bc8c,0.9002543625625117,180008.34,180775.22,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_bounded_clarity_5e89c1,0.900225548027846,180008.34,180834.8,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_clarity_consciousness_737602,0.900226376182439,180008.34,180835.14,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_belief_revision_consciousness_d079c0,0.9002286750382227,180008.34,180854.35,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_bounded_carefully_b7805e,0.9002447152817612,180008.34,180897.93,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_bounded_constraint_b19815,0.89965396074557,180008.34,180921.08,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_attention_constraint_979430,0.9003467694361962,180008.34,180966.32,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_attention_bounded_c919d0,0.9002304541792026,180008.34,180990.26,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_bounded_constraint_510885,0.8983987276117837,180008.34,181050.48,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_coherence_expression_83ebd2,0.8983759885518945,180008.34,181050.82,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_appears_asymmetry_ecd8f7,0.8969928071926769,180008.34,181092.92,True,False
Emergent_ambiguity_anticipation_fa18ed,Emergent_collective_contradiction_7c0dce,0.9010903187115111,180008.34,181235.22,True,False
